instant,date,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,bln,cuaca,musim
10850,2012-04-02,2,1,4,5,0,1,Weekday,1,0.4,0.4091,0.76,0.4925,2,22,24,Apr,Clear,Summer
10851,2012-04-02,2,1,4,6,0,1,Weekday,1,0.36,0.3182,0.71,0.4627,6,104,110,Apr,Clear,Summer
10852,2012-04-02,2,1,4,7,0,1,Weekday,1,0.34,0.303,0.66,0.3881,12,294,306,Apr,Clear,Summer
10853,2012-04-02,2,1,4,8,0,1,Weekday,1,0.36,0.3333,0.57,0.3284,36,553,589,Apr,Clear,Summer
10854,2012-04-02,2,1,4,9,0,1,Weekday,1,0.38,0.3939,0.54,0.3582,52,265,317,Apr,Clear,Summer
10855,2012-04-02,2,1,4,10,0,1,Weekday,1,0.4,0.4091,0.5,0.5224,85,119,204,Apr,Clear,Summer
10856,2012-04-02,2,1,4,11,0,1,Weekday,1,0.42,0.4242,0.47,0.4478,81,128,209,Apr,Clear,Summer
10857,2012-04-02,2,1,4,12,0,1,Weekday,1,0.44,0.4394,0.44,0.4478,100,181,281,Apr,Clear,Summer
10858,2012-04-02,2,1,4,13,0,1,Weekday,1,0.46,0.4545,0.36,0.2985,97,184,281,Apr,Clear,Summer
10859,2012-04-02,2,1,4,14,0,1,Weekday,1,0.46,0.4545,0.31,0.4179,127,141,268,Apr,Clear,Summer
10860,2012-04-02,2,1,4,15,0,1,Weekday,1,0.48,0.4697,0.33,0.4179,132,192,324,Apr,Clear,Summer
10861,2012-04-02,2,1,4,16,0,1,Weekday,1,0.5,0.4848,0.34,0.3284,104,291,395,Apr,Clear,Summer
10862,2012-04-02,2,1,4,17,0,1,Weekday,1,0.5,0.4848,0.29,0.2836,128,601,729,Apr,Clear,Summer
10863,2012-04-02,2,1,4,18,0,1,Weekday,1,0.5,0.4848,0.27,0.2537,75,543,618,Apr,Clear,Summer
10864,2012-04-02,2,1,4,19,0,1,Weekday,1,0.5,0.4848,0.27,0.2537,66,428,494,Apr,Clear,Summer
10865,2012-04-02,2,1,4,20,0,1,Weekday,1,0.46,0.4545,0.31,0.1642,48,281,329,Apr,Clear,Summer
10866,2012-04-02,2,1,4,21,0,1,Weekday,1,0.46,0.4545,0.28,0.1343,24,214,238,Apr,Clear,Summer
10867,2012-04-02,2,1,4,22,0,1,Weekday,1,0.42,0.4242,0.44,0.194,17,106,123,Apr,Clear,Summer
10868,2012-04-02,2,1,4,23,0,1,Weekday,1,0.44,0.4394,0.35,0.1642,6,60,66,Apr,Clear,Summer
10869,2012-04-03,2,1,4,0,0,2,Weekday,1,0.4,0.4091,0.43,0.1343,1,32,33,Apr,Clear,Summer
10870,2012-04-03,2,1,4,1,0,2,Weekday,1,0.38,0.3939,0.46,0.2239,0,11,11,Apr,Clear,Summer
10871,2012-04-03,2,1,4,2,0,2,Weekday,1,0.36,0.3485,0.53,0.1642,0,5,5,Apr,Clear,Summer
10872,2012-04-03,2,1,4,3,0,2,Weekday,1,0.38,0.3939,0.46,0.0,0,3,3,Apr,Clear,Summer
10873,2012-04-03,2,1,4,4,0,2,Weekday,1,0.32,0.3333,0.66,0.0896,0,1,1,Apr,Clear,Summer
10874,2012-04-03,2,1,4,5,0,2,Weekday,1,0.32,0.3333,0.66,0.0896,2,25,27,Apr,Clear,Summer
10875,2012-04-03,2,1,4,6,0,2,Weekday,1,0.3,0.3182,0.61,0.0896,2,98,100,Apr,Clear,Summer
10876,2012-04-03,2,1,4,7,0,2,Weekday,1,0.32,0.3333,0.66,0.0896,14,327,341,Apr,Clear,Summer
10877,2012-04-03,2,1,4,8,0,2,Weekday,1,0.34,0.3636,0.57,0.0,27,577,604,Apr,Clear,Summer
10878,2012-04-03,2,1,4,9,0,2,Weekday,1,0.42,0.4242,0.38,0.0896,54,354,408,Apr,Clear,Summer
10879,2012-04-03,2,1,4,10,0,2,Weekday,1,0.44,0.4394,0.33,0.0,77,142,219,Apr,Clear,Summer
10880,2012-04-03,2,1,4,11,0,2,Weekday,1,0.48,0.4697,0.23,0.0,91,167,258,Apr,Clear,Summer
10881,2012-04-03,2,1,4,12,0,2,Weekday,1,0.52,0.5,0.25,0.0,101,230,331,Apr,Clear,Summer
10882,2012-04-03,2,1,4,13,0,2,Weekday,1,0.56,0.5303,0.19,0.2537,120,225,345,Apr,Clear,Summer
10883,2012-04-03,2,1,4,14,0,2,Weekday,1,0.56,0.5303,0.21,0.2239,120,191,311,Apr,Clear,Summer
10884,2012-04-03,2,1,4,15,0,2,Weekday,1,0.6,0.5909,0.2,0.194,109,207,316,Apr,Clear,Summer
10885,2012-04-03,2,1,4,16,0,2,Weekday,1,0.62,0.6061,0.21,0.1642,145,340,485,Apr,Clear,Summer
10886,2012-04-03,2,1,4,17,0,2,Weekday,1,0.62,0.6061,0.17,0.194,123,634,757,Apr,Clear,Summer
10887,2012-04-03,2,1,4,18,0,2,Weekday,1,0.6,0.6061,0.26,0.1642,139,661,800,Apr,Clear,Summer
10888,2012-04-03,2,1,4,19,0,2,Weekday,1,0.56,0.5303,0.26,0.1045,98,460,558,Apr,Clear,Summer
10889,2012-04-03,2,1,4,20,0,2,Weekday,1,0.56,0.5303,0.24,0.1343,54,325,379,Apr,Clear,Summer
10890,2012-04-03,2,1,4,21,0,2,Weekday,1,0.54,0.5152,0.45,0.0,33,210,243,Apr,Clear,Summer
10891,2012-04-03,2,1,4,22,0,2,Weekday,1,0.5,0.4848,0.51,0.0,25,133,158,Apr,Clear,Summer
10892,2012-04-03,2,1,4,23,0,2,Weekday,1,0.5,0.4848,0.59,0.0,13,66,79,Apr,Clear,Summer
10893,2012-04-04,2,1,4,0,0,3,Weekday,1,0.48,0.4697,0.48,0.0,18,23,41,Apr,Clear,Summer
10894,2012-04-04,2,1,4,1,0,3,Weekday,1,0.46,0.4545,0.59,0.0,0,11,11,Apr,Clear,Summer
10895,2012-04-04,2,1,4,2,0,3,Weekday,1,0.46,0.4545,0.51,0.0,0,5,5,Apr,Clear,Summer
10896,2012-04-04,2,1,4,3,0,3,Weekday,1,0.44,0.4394,0.58,0.0896,0,3,3,Apr,Clear,Summer
10897,2012-04-04,2,1,4,4,0,3,Weekday,1,0.42,0.4242,0.67,0.0896,0,1,1,Apr,Clear,Summer
10898,2012-04-04,2,1,4,5,0,3,Weekday,1,0.42,0.4242,0.67,0.0896,0,27,27,Apr,Clear,Summer
10899,2012-04-04,2,1,4,6,0,3,Weekday,2,0.42,0.4242,0.58,0.0,6,120,126,Apr,Cloudy,Summer
10900,2012-04-04,2,1,4,7,0,3,Weekday,2,0.44,0.4394,0.62,0.0,12,354,366,Apr,Cloudy,Summer
10901,2012-04-04,2,1,4,8,0,3,Weekday,2,0.44,0.4394,0.72,0.1045,31,653,684,Apr,Cloudy,Summer
10902,2012-04-04,2,1,4,9,0,3,Weekday,2,0.48,0.4697,0.55,0.1343,47,316,363,Apr,Cloudy,Summer
10903,2012-04-04,2,1,4,10,0,3,Weekday,2,0.54,0.5152,0.45,0.1343,68,99,167,Apr,Cloudy,Summer
10904,2012-04-04,2,1,4,11,0,3,Weekday,2,0.6,0.6212,0.43,0.3582,61,152,213,Apr,Cloudy,Summer
10905,2012-04-04,2,1,4,12,0,3,Weekday,2,0.6,0.6212,0.46,0.4179,73,210,283,Apr,Cloudy,Summer
10906,2012-04-04,2,1,4,13,0,3,Weekday,2,0.6,0.6212,0.46,0.2537,70,181,251,Apr,Cloudy,Summer
10907,2012-04-04,2,1,4,14,0,3,Weekday,2,0.62,0.6212,0.46,0.194,82,176,258,Apr,Cloudy,Summer
10908,2012-04-04,2,1,4,15,0,3,Weekday,2,0.64,0.6212,0.44,0.2836,86,182,268,Apr,Cloudy,Summer
10909,2012-04-04,2,1,4,16,0,3,Weekday,2,0.64,0.6212,0.44,0.2836,86,304,390,Apr,Cloudy,Summer
10910,2012-04-04,2,1,4,17,0,3,Weekday,1,0.66,0.6212,0.41,0.2985,99,645,744,Apr,Clear,Summer
10911,2012-04-04,2,1,4,18,0,3,Weekday,1,0.66,0.6212,0.41,0.2537,113,646,759,Apr,Clear,Summer
10912,2012-04-04,2,1,4,19,0,3,Weekday,1,0.66,0.6212,0.39,0.2239,75,419,494,Apr,Clear,Summer
10913,2012-04-04,2,1,4,20,0,3,Weekday,1,0.64,0.6212,0.27,0.2239,39,333,372,Apr,Clear,Summer
10914,2012-04-04,2,1,4,21,0,3,Weekday,1,0.6,0.6061,0.23,0.3284,43,255,298,Apr,Clear,Summer
10915,2012-04-04,2,1,4,22,0,3,Weekday,1,0.56,0.5303,0.22,0.1642,30,151,181,Apr,Clear,Summer
10916,2012-04-04,2,1,4,23,0,3,Weekday,1,0.52,0.5,0.23,0.4179,19,112,131,Apr,Clear,Summer
10917,2012-04-05,2,1,4,0,0,4,Weekday,1,0.52,0.5,0.23,0.4179,12,33,45,Apr,Clear,Summer
10918,2012-04-05,2,1,4,1,0,4,Weekday,1,0.48,0.4697,0.27,0.3284,4,9,13,Apr,Clear,Summer
10919,2012-04-05,2,1,4,2,0,4,Weekday,1,0.46,0.4545,0.33,0.4478,7,11,18,Apr,Clear,Summer
10920,2012-04-05,2,1,4,3,0,4,Weekday,1,0.42,0.4242,0.41,0.2985,0,5,5,Apr,Clear,Summer
10921,2012-04-05,2,1,4,4,0,4,Weekday,1,0.38,0.3939,0.43,0.2836,0,1,1,Apr,Clear,Summer
10922,2012-04-05,2,1,4,5,0,4,Weekday,1,0.38,0.3939,0.43,0.2836,1,28,29,Apr,Clear,Summer
10923,2012-04-05,2,1,4,6,0,4,Weekday,1,0.36,0.3333,0.46,0.3284,8,118,126,Apr,Clear,Summer
10924,2012-04-05,2,1,4,7,0,4,Weekday,1,0.34,0.3333,0.49,0.194,15,339,354,Apr,Clear,Summer
10925,2012-04-05,2,1,4,8,0,4,Weekday,1,0.36,0.3485,0.46,0.2239,28,610,638,Apr,Clear,Summer
10926,2012-04-05,2,1,4,9,0,4,Weekday,1,0.4,0.4091,0.37,0.2537,61,290,351,Apr,Clear,Summer
10927,2012-04-05,2,1,4,10,0,4,Weekday,1,0.42,0.4242,0.35,0.2836,88,158,246,Apr,Clear,Summer
10928,2012-04-05,2,1,4,11,0,4,Weekday,2,0.42,0.4242,0.38,0.2239,109,159,268,Apr,Cloudy,Summer
10929,2012-04-05,2,1,4,12,0,4,Weekday,1,0.44,0.4394,0.33,0.0,66,210,276,Apr,Clear,Summer
10930,2012-04-05,2,1,4,13,0,4,Weekday,1,0.46,0.4545,0.31,0.0,89,202,291,Apr,Clear,Summer
10931,2012-04-05,2,1,4,14,0,4,Weekday,1,0.46,0.4545,0.33,0.1642,143,144,287,Apr,Clear,Summer
10932,2012-04-05,2,1,4,15,0,4,Weekday,1,0.5,0.4848,0.31,0.1045,98,171,269,Apr,Clear,Summer
10933,2012-04-05,2,1,4,16,0,4,Weekday,1,0.5,0.4848,0.31,0.194,84,318,402,Apr,Clear,Summer
10934,2012-04-05,2,1,4,17,0,4,Weekday,1,0.5,0.4848,0.31,0.1642,145,677,822,Apr,Clear,Summer
10935,2012-04-05,2,1,4,18,0,4,Weekday,1,0.5,0.4848,0.31,0.1045,80,618,698,Apr,Clear,Summer
10936,2012-04-05,2,1,4,19,0,4,Weekday,1,0.48,0.4697,0.31,0.2537,64,423,487,Apr,Clear,Summer
10937,2012-04-05,2,1,4,20,0,4,Weekday,1,0.44,0.4394,0.41,0.194,33,279,312,Apr,Clear,Summer
10938,2012-04-05,2,1,4,21,0,4,Weekday,1,0.42,0.4242,0.47,0.194,25,209,234,Apr,Clear,Summer
10939,2012-04-05,2,1,4,22,0,4,Weekday,1,0.4,0.4091,0.47,0.194,20,129,149,Apr,Clear,Summer
10940,2012-04-05,2,1,4,23,0,4,Weekday,1,0.4,0.4091,0.5,0.1343,12,124,136,Apr,Clear,Summer
10941,2012-04-06,2,1,4,0,0,5,Weekday,1,0.4,0.4091,0.43,0.0,12,49,61,Apr,Clear,Summer
10942,2012-04-06,2,1,4,1,0,5,Weekday,1,0.36,0.3485,0.62,0.1343,10,28,38,Apr,Clear,Summer
10943,2012-04-06,2,1,4,2,0,5,Weekday,1,0.36,0.3333,0.5,0.3881,6,5,11,Apr,Clear,Summer
10944,2012-04-06,2,1,4,3,0,5,Weekday,1,0.34,0.303,0.53,0.3284,3,5,8,Apr,Clear,Summer
10945,2012-04-06,2,1,4,4,0,5,Weekday,1,0.34,0.3182,0.49,0.2537,2,3,5,Apr,Clear,Summer
10946,2012-04-06,2,1,4,5,0,5,Weekday,1,0.32,0.303,0.53,0.3284,0,23,23,Apr,Clear,Summer
10947,2012-04-06,2,1,4,6,0,5,Weekday,1,0.3,0.2727,0.49,0.3881,0,80,80,Apr,Clear,Summer
10948,2012-04-06,2,1,4,7,0,5,Weekday,1,0.3,0.2879,0.49,0.2836,15,231,246,Apr,Clear,Summer
10949,2012-04-06,2,1,4,8,0,5,Weekday,1,0.3,0.2727,0.49,0.3284,19,489,508,Apr,Clear,Summer
10950,2012-04-06,2,1,4,9,0,5,Weekday,1,0.34,0.303,0.42,0.3284,58,318,376,Apr,Clear,Summer
10951,2012-04-06,2,1,4,10,0,5,Weekday,1,0.36,0.3333,0.4,0.3284,81,157,238,Apr,Clear,Summer
10952,2012-04-06,2,1,4,11,0,5,Weekday,1,0.4,0.4091,0.37,0.2985,112,179,291,Apr,Clear,Summer
10953,2012-04-06,2,1,4,12,0,5,Weekday,1,0.42,0.4242,0.35,0.2985,113,224,337,Apr,Clear,Summer
10954,2012-04-06,2,1,4,13,0,5,Weekday,1,0.44,0.4394,0.33,0.3284,173,238,411,Apr,Clear,Summer
10955,2012-04-06,2,1,4,14,0,5,Weekday,1,0.48,0.4697,0.29,0.3881,240,250,490,Apr,Clear,Summer
10956,2012-04-06,2,1,4,15,0,5,Weekday,1,0.5,0.4848,0.27,0.2836,218,319,537,Apr,Clear,Summer
10957,2012-04-06,2,1,4,16,0,5,Weekday,1,0.5,0.4848,0.22,0.4179,184,352,536,Apr,Clear,Summer
10958,2012-04-06,2,1,4,17,0,5,Weekday,1,0.52,0.5,0.23,0.4179,172,483,655,Apr,Clear,Summer
10959,2012-04-06,2,1,4,18,0,5,Weekday,1,0.5,0.4848,0.22,0.4627,104,380,484,Apr,Clear,Summer
10960,2012-04-06,2,1,4,19,0,5,Weekday,1,0.48,0.4697,0.23,0.2985,115,297,412,Apr,Clear,Summer
10961,2012-04-06,2,1,4,20,0,5,Weekday,1,0.46,0.4545,0.24,0.2836,61,191,252,Apr,Clear,Summer
10962,2012-04-06,2,1,4,21,0,5,Weekday,1,0.44,0.4394,0.26,0.1343,54,136,190,Apr,Clear,Summer
10963,2012-04-06,2,1,4,22,0,5,Weekday,1,0.4,0.4091,0.35,0.2239,34,124,158,Apr,Clear,Summer
10964,2012-04-06,2,1,4,23,0,5,Weekday,1,0.42,0.4242,0.3,0.2836,21,92,113,Apr,Clear,Summer
10965,2012-04-07,2,1,4,0,0,6,Weekend,1,0.42,0.4242,0.26,0.2985,9,85,94,Apr,Clear,Summer
10966,2012-04-07,2,1,4,1,0,6,Weekend,1,0.4,0.4091,0.28,0.2537,9,60,69,Apr,Clear,Summer
10967,2012-04-07,2,1,4,2,0,6,Weekend,1,0.36,0.3333,0.29,0.3582,11,25,36,Apr,Clear,Summer
10968,2012-04-07,2,1,4,3,0,6,Weekend,1,0.36,0.3333,0.32,0.2537,7,21,28,Apr,Clear,Summer
10969,2012-04-07,2,1,4,4,0,6,Weekend,1,0.32,0.3182,0.36,0.1642,3,4,7,Apr,Clear,Summer
10970,2012-04-07,2,1,4,5,0,6,Weekend,1,0.32,0.3182,0.33,0.1642,0,2,2,Apr,Clear,Summer
10971,2012-04-07,2,1,4,6,0,6,Weekend,1,0.32,0.3182,0.36,0.194,1,18,19,Apr,Clear,Summer
10972,2012-04-07,2,1,4,7,0,6,Weekend,1,0.32,0.303,0.33,0.2836,14,40,54,Apr,Clear,Summer
10973,2012-04-07,2,1,4,8,0,6,Weekend,1,0.34,0.3182,0.34,0.2537,29,94,123,Apr,Clear,Summer
10974,2012-04-07,2,1,4,9,0,6,Weekend,1,0.4,0.4091,0.3,0.2537,103,173,276,Apr,Clear,Summer
10975,2012-04-07,2,1,4,10,0,6,Weekend,1,0.42,0.4242,0.28,0.2537,187,176,363,Apr,Clear,Summer
10976,2012-04-07,2,1,4,11,0,6,Weekend,1,0.44,0.4394,0.24,0.2985,251,244,495,Apr,Clear,Summer
10977,2012-04-07,2,1,4,12,0,6,Weekend,1,0.46,0.4545,0.23,0.3881,320,270,590,Apr,Clear,Summer
10978,2012-04-07,2,1,4,13,0,6,Weekend,1,0.5,0.4848,0.22,0.194,355,288,643,Apr,Clear,Summer
10979,2012-04-07,2,1,4,14,0,6,Weekend,1,0.5,0.4848,0.22,0.2985,326,252,578,Apr,Clear,Summer
10980,2012-04-07,2,1,4,15,0,6,Weekend,1,0.52,0.5,0.19,0.4179,321,305,626,Apr,Clear,Summer
10981,2012-04-07,2,1,4,16,0,6,Weekend,1,0.54,0.5152,0.19,0.3881,354,261,615,Apr,Clear,Summer
10982,2012-04-07,2,1,4,17,0,6,Weekend,1,0.54,0.5152,0.19,0.4179,299,268,567,Apr,Clear,Summer
10983,2012-04-07,2,1,4,18,0,6,Weekend,1,0.54,0.5152,0.18,0.2985,227,290,517,Apr,Clear,Summer
10984,2012-04-07,2,1,4,19,0,6,Weekend,1,0.54,0.5152,0.16,0.3284,170,243,413,Apr,Clear,Summer
10985,2012-04-07,2,1,4,20,0,6,Weekend,1,0.5,0.4848,0.2,0.2239,73,135,208,Apr,Clear,Summer
10986,2012-04-07,2,1,4,21,0,6,Weekend,1,0.5,0.4848,0.2,0.194,75,159,234,Apr,Clear,Summer
10987,2012-04-07,2,1,4,22,0,6,Weekend,1,0.48,0.4697,0.2,0.194,76,106,182,Apr,Clear,Summer
10988,2012-04-07,2,1,4,23,0,6,Weekend,1,0.46,0.4545,0.23,0.2239,32,86,118,Apr,Clear,Summer
10989,2012-04-08,2,1,4,0,0,0,Weekend,1,0.44,0.4394,0.24,0.2239,21,64,85,Apr,Clear,Summer
10990,2012-04-08,2,1,4,1,0,0,Weekend,1,0.44,0.4394,0.24,0.2239,14,50,64,Apr,Clear,Summer
10991,2012-04-08,2,1,4,2,0,0,Weekend,1,0.44,0.4394,0.24,0.2239,7,25,32,Apr,Clear,Summer
10992,2012-04-08,2,1,4,3,0,0,Weekend,1,0.42,0.4242,0.26,0.1343,8,18,26,Apr,Clear,Summer
10993,2012-04-08,2,1,4,4,0,0,Weekend,1,0.4,0.4091,0.4,0.0,0,7,7,Apr,Clear,Summer
10994,2012-04-08,2,1,4,5,0,0,Weekend,1,0.38,0.3939,0.46,0.0,4,8,12,Apr,Clear,Summer
10995,2012-04-08,2,1,4,6,0,0,Weekend,1,0.36,0.3788,0.37,0.0,7,21,28,Apr,Clear,Summer
10996,2012-04-08,2,1,4,7,0,0,Weekend,1,0.38,0.3939,0.27,0.1642,12,25,37,Apr,Clear,Summer
10997,2012-04-08,2,1,4,8,0,0,Weekend,1,0.4,0.4091,0.3,0.194,19,65,84,Apr,Clear,Summer
10998,2012-04-08,2,1,4,9,0,0,Weekend,1,0.44,0.4394,0.26,0.2239,71,108,179,Apr,Clear,Summer
10999,2012-04-08,2,1,4,10,0,0,Weekend,1,0.5,0.4848,0.25,0.2239,113,186,299,Apr,Clear,Summer
11000,2012-04-08,2,1,4,11,0,0,Weekend,1,0.5,0.4848,0.25,0.2836,195,209,404,Apr,Clear,Summer
11001,2012-04-08,2,1,4,12,0,0,Weekend,1,0.54,0.5152,0.24,0.2537,198,259,457,Apr,Clear,Summer
11002,2012-04-08,2,1,4,13,0,0,Weekend,1,0.58,0.5455,0.23,0.1642,229,254,483,Apr,Clear,Summer
11003,2012-04-08,2,1,4,14,0,0,Weekend,1,0.6,0.5909,0.18,0.4478,254,249,503,Apr,Clear,Summer
11004,2012-04-08,2,1,4,15,0,0,Weekend,1,0.62,0.6061,0.17,0.3582,260,226,486,Apr,Clear,Summer
11005,2012-04-08,2,1,4,16,0,0,Weekend,1,0.64,0.6061,0.19,0.3284,232,244,476,Apr,Clear,Summer
11006,2012-04-08,2,1,4,17,0,0,Weekend,1,0.62,0.6061,0.22,0.2985,185,226,411,Apr,Clear,Summer
11007,2012-04-08,2,1,4,18,0,0,Weekend,1,0.62,0.6061,0.25,0.3284,151,159,310,Apr,Clear,Summer
11008,2012-04-08,2,1,4,19,0,0,Weekend,1,0.6,0.6061,0.23,0.3881,89,187,276,Apr,Clear,Summer
11009,2012-04-08,2,1,4,20,0,0,Weekend,1,0.56,0.5303,0.28,0.4179,65,146,211,Apr,Clear,Summer
11010,2012-04-08,2,1,4,21,0,0,Weekend,1,0.52,0.5,0.34,0.2239,53,77,130,Apr,Clear,Summer
11011,2012-04-08,2,1,4,22,0,0,Weekend,1,0.5,0.4848,0.36,0.2239,33,85,118,Apr,Clear,Summer
11012,2012-04-08,2,1,4,23,0,0,Weekend,1,0.5,0.4848,0.39,0.2537,10,41,51,Apr,Clear,Summer
11013,2012-04-09,2,1,4,0,0,1,Weekday,1,0.48,0.4697,0.39,0.2836,8,29,37,Apr,Clear,Summer
11014,2012-04-09,2,1,4,1,0,1,Weekday,1,0.46,0.4545,0.41,0.1343,4,12,16,Apr,Clear,Summer
11015,2012-04-09,2,1,4,2,0,1,Weekday,1,0.46,0.4545,0.31,0.194,2,4,6,Apr,Clear,Summer
11016,2012-04-09,2,1,4,3,0,1,Weekday,1,0.44,0.4394,0.3,0.1642,0,3,3,Apr,Clear,Summer
11017,2012-04-09,2,1,4,4,0,1,Weekday,1,0.44,0.4394,0.24,0.194,2,3,5,Apr,Clear,Summer
11018,2012-04-09,2,1,4,5,0,1,Weekday,1,0.44,0.4394,0.24,0.194,2,30,32,Apr,Clear,Summer
11019,2012-04-09,2,1,4,6,0,1,Weekday,1,0.42,0.4242,0.26,0.2239,3,108,111,Apr,Clear,Summer
11020,2012-04-09,2,1,4,7,0,1,Weekday,1,0.42,0.4242,0.28,0.194,11,320,331,Apr,Clear,Summer
11021,2012-04-09,2,1,4,8,0,1,Weekday,1,0.44,0.4394,0.3,0.194,22,595,617,Apr,Clear,Summer
11022,2012-04-09,2,1,4,9,0,1,Weekday,1,0.46,0.4545,0.31,0.3582,50,236,286,Apr,Clear,Summer
11023,2012-04-09,2,1,4,10,0,1,Weekday,1,0.5,0.4848,0.27,0.4925,65,113,178,Apr,Clear,Summer
11024,2012-04-09,2,1,4,11,0,1,Weekday,1,0.52,0.5,0.27,0.4179,96,127,223,Apr,Clear,Summer
11025,2012-04-09,2,1,4,12,0,1,Weekday,1,0.54,0.5152,0.28,0.7164,94,186,280,Apr,Clear,Summer
11026,2012-04-09,2,1,4,13,0,1,Weekday,1,0.54,0.5152,0.28,0.5821,108,173,281,Apr,Clear,Summer
11027,2012-04-09,2,1,4,14,0,1,Weekday,1,0.56,0.5303,0.28,0.5522,66,152,218,Apr,Clear,Summer
11028,2012-04-09,2,1,4,15,0,1,Weekday,1,0.58,0.5455,0.28,0.5522,82,173,255,Apr,Clear,Summer
11029,2012-04-09,2,1,4,16,0,1,Weekday,1,0.56,0.5303,0.3,0.4179,81,310,391,Apr,Clear,Summer
11030,2012-04-09,2,1,4,17,0,1,Weekday,1,0.54,0.5152,0.32,0.4179,67,565,632,Apr,Clear,Summer
11031,2012-04-09,2,1,4,18,0,1,Weekday,1,0.54,0.5152,0.34,0.2985,60,586,646,Apr,Clear,Summer
11032,2012-04-09,2,1,4,19,0,1,Weekday,1,0.52,0.5,0.34,0.3582,35,386,421,Apr,Clear,Summer
11033,2012-04-09,2,1,4,20,0,1,Weekday,1,0.5,0.4848,0.36,0.4478,21,255,276,Apr,Clear,Summer
11034,2012-04-09,2,1,4,21,0,1,Weekday,3,0.48,0.4697,0.41,0.4179,14,151,165,Apr,Light Snow,Summer
11035,2012-04-09,2,1,4,22,0,1,Weekday,2,0.46,0.4545,0.41,0.4925,6,102,108,Apr,Cloudy,Summer
11036,2012-04-09,2,1,4,23,0,1,Weekday,1,0.44,0.4394,0.44,0.2985,6,61,67,Apr,Clear,Summer
11037,2012-04-10,2,1,4,0,0,2,Weekday,2,0.44,0.4394,0.47,0.2836,3,23,26,Apr,Cloudy,Summer
11038,2012-04-10,2,1,4,1,0,2,Weekday,1,0.42,0.4242,0.5,0.2239,0,9,9,Apr,Clear,Summer
11039,2012-04-10,2,1,4,2,0,2,Weekday,1,0.36,0.3485,0.71,0.1343,0,2,2,Apr,Clear,Summer
11040,2012-04-10,2,1,4,3,0,2,Weekday,1,0.36,0.3485,0.71,0.1343,0,2,2,Apr,Clear,Summer
11041,2012-04-10,2,1,4,4,0,2,Weekday,1,0.34,0.3333,0.71,0.1343,0,2,2,Apr,Clear,Summer
11042,2012-04-10,2,1,4,5,0,2,Weekday,1,0.34,0.3333,0.71,0.1343,0,24,24,Apr,Clear,Summer
11043,2012-04-10,2,1,4,6,0,2,Weekday,1,0.34,0.3485,0.71,0.1045,3,100,103,Apr,Clear,Summer
11044,2012-04-10,2,1,4,7,0,2,Weekday,1,0.34,0.3485,0.71,0.1045,16,368,384,Apr,Clear,Summer
11045,2012-04-10,2,1,4,8,0,2,Weekday,1,0.38,0.3939,0.62,0.1343,22,670,692,Apr,Clear,Summer
11046,2012-04-10,2,1,4,9,0,2,Weekday,1,0.42,0.4242,0.67,0.194,16,303,319,Apr,Clear,Summer
11047,2012-04-10,2,1,4,10,0,2,Weekday,1,0.46,0.4545,0.47,0.1642,49,132,181,Apr,Clear,Summer
11048,2012-04-10,2,1,4,11,0,2,Weekday,1,0.5,0.4848,0.36,0.0,78,161,239,Apr,Clear,Summer
11049,2012-04-10,2,1,4,12,0,2,Weekday,1,0.54,0.5152,0.22,0.2836,75,184,259,Apr,Clear,Summer
11050,2012-04-10,2,1,4,13,0,2,Weekday,1,0.52,0.5,0.23,0.1642,81,202,283,Apr,Clear,Summer
11051,2012-04-10,2,1,4,14,0,2,Weekday,1,0.54,0.5152,0.24,0.194,75,149,224,Apr,Clear,Summer
11052,2012-04-10,2,1,4,15,0,2,Weekday,1,0.56,0.5303,0.21,0.2985,46,157,203,Apr,Clear,Summer
11053,2012-04-10,2,1,4,16,0,2,Weekday,1,0.58,0.5455,0.21,0.2537,66,296,362,Apr,Clear,Summer
11054,2012-04-10,2,1,4,17,0,2,Weekday,1,0.56,0.5303,0.21,0.5224,88,656,744,Apr,Clear,Summer
11055,2012-04-10,2,1,4,18,0,2,Weekday,1,0.54,0.5152,0.22,0.4179,78,626,704,Apr,Clear,Summer
11056,2012-04-10,2,1,4,19,0,2,Weekday,1,0.52,0.5,0.2,0.3582,51,428,479,Apr,Clear,Summer
11057,2012-04-10,2,1,4,20,0,2,Weekday,1,0.46,0.4545,0.28,0.3881,34,248,282,Apr,Clear,Summer
11058,2012-04-10,2,1,4,21,0,2,Weekday,1,0.44,0.4394,0.3,0.4478,15,191,206,Apr,Clear,Summer
11059,2012-04-10,2,1,4,22,0,2,Weekday,1,0.4,0.4091,0.37,0.4925,9,118,127,Apr,Clear,Summer
11060,2012-04-10,2,1,4,23,0,2,Weekday,1,0.36,0.3333,0.4,0.4179,14,48,62,Apr,Clear,Summer
11061,2012-04-11,2,1,4,0,0,3,Weekday,1,0.34,0.303,0.36,0.4179,8,22,30,Apr,Clear,Summer
11062,2012-04-11,2,1,4,1,0,3,Weekday,1,0.34,0.3182,0.39,0.2836,3,9,12,Apr,Clear,Summer
11063,2012-04-11,2,1,4,2,0,3,Weekday,1,0.32,0.303,0.45,0.2836,0,2,2,Apr,Clear,Summer
